OBJECTID,FACILITYID,INSTALLDATE,FITTINGTYPE,LOCDESC,ROTATION,ENABLED,ACTIVEFLAG,OWNEDBY,MAINTBY,LASTUPDATE,LASTEDITOR,GlobalID,geometry,ResourceID
34717,WFIT-34717,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{35E6A2E3-EBF7-436C-980B-6EC2232427E8},POINT (-88.13369706098968 41.77300557626398),c4c6b74e-7c73-41fb-90a5-75c0a33c64d8
34718,WFIT-34718,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{9C9F7AD4-1647-4B2B-BE72-47BA822E6270},POINT (-88.13429092755086 41.77283450203621),e374a376-0f8f-4d66-937a-a3827f6a8fac
34719,WFIT-34719,000000,Transition,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{183DD24D-456C-4508-A937-F2BAB2D34B63},POINT (-88.13395261756976 41.77265399837014),95962596-5567-47c8-ade2-794dc75a9164
34722,WFIT-34722,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{4FFED29E-9825-4C04-BE51-C66D8834FC8E},POINT (-88.14263968473033 41.76687054455177),5b41db2c-a8d1-41af-a72c-0d4044e11939
34727,WFIT-34727,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{938720A2-E899-4E88-8343-79310E652421},POINT (-88.14221453904162 41.77707290524214),eecd5043-22fe-4846-984e-bd99365ad70a
34728,WFIT-34728,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{CD1985EB-792C-4F8E-876B-A311A89C7B87},POINT (-88.1426810595061 41.777113752831),df1f7a3a-2778-4076-a748-dc0a4066905e
34729,WFIT-34729,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{6B21B765-6327-4ABA-B293-E3893DF97848},POINT (-88.14256618016314 41.77706606075983),b16c530b-0cee-41a6-b6b1-aae94b5163dc
34730,WFIT-34730,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{E8448B4C-2D89-46DB-B4D1-F846837AB485},POINT (-88.14221740272477 41.7770207267369),ac5d9faa-557c-4239-8529-63ab2d0c068e
34734,WFIT-34734,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{3CD5A560-B0B2-4D5E-AA25-D1E724B79BB5},POINT (-88.1241076686742 41.79625591155505),6ac333bc-b57f-4cf6-a51b-b5b9f908338f
34735,WFIT-34735,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{E7EAE8DD-444C-429C-AA3A-53C27F9BE782},POINT (-88.14129758210963 41.78058112447002),a7c65a87-f56f-46c9-a513-88231dfe8cf9
34736,WFIT-34736,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{B1CBE1CF-2946-4AFE-94CC-F7AA84EFA3D1},POINT (-88.14303659628169 41.77094837139394),9b60d77b-8255-40a2-9fe5-3b8e4cc0b79d
34737,WFIT-34737,000000,Tap,,347.4712,True,True,Our Agency,Our Agency,20170111095049,Esri,{4924614D-64F6-4737-BAE1-D81D99B41BA0},POINT (-88.14381584462679 41.77134983271063),73ddcf2b-c818-435c-8877-c6f199dd5926
34738,WFIT-34738,000000,Bend,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{9775381A-03CF-4785-B72E-1E9414DBF877},POINT (-88.14324375402236 41.77022008441433),5b910b33-9c93-44b2-8f17-41379a99254c
34739,WFIT-34739,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{E9C261BA-A5D3-49DA-AADD-29DC8AC02413},POINT (-88.12976483299053 41.77921713197139),16697453-8996-4f86-a6e2-4279aab7d8f3
34740,WFIT-34740,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{0617FCC5-5352-4D57-BD03-D7B9EC9762E1},POINT (-88.12927101384253 41.779226681226945),09356d3e-d7cf-4003-800c-edfb34c56062
34741,WFIT-34741,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{01F3141D-DF5A-41A7-BBD4-D522FF7E4D8A},POINT (-88.1292119687777 41.7792550629253),9e8852ae-b231-4175-983b-cfa85ace0f55
34742,WFIT-34742,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{DD050B42-DBB4-46B1-A69E-FA228375E992},POINT (-88.13472197067142 41.77548252411693),29fb77ee-b9fb-4452-b615-91de1ca36443
34744,WFIT-34744,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{09289218-C77F-450C-B327-B759E1A4D8E9},POINT (-88.12925252466225 41.77924409111969),7a1cf9eb-6ef6-464a-9bf7-9a375d5ba0fa
34745,WFIT-34745,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{74B89DD1-1B56-4652-BFFA-2D1852AED0A2},POINT (-88.13357595773297 41.77373099526465),3c09ec83-10fa-4160-916d-aee1a9baef86
34746,WFIT-34746,000000,Transition,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{7D03BCC5-B149-4D1C-84EC-99B3F5046CC3},POINT (-88.13230003882929 41.773937996356864),a870991e-0d1b-4fe0-a202-35fb59d1dfca
34747,WFIT-34747,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{B7E1B391-FA2E-4ED3-A005-D51F03AC05D7},POINT (-88.1314388350947 41.77427485197865),24239ffc-4bac-4106-9673-90580133df57
34748,WFIT-34748,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{E68B8221-0E14-4460-860D-B68C4D496112},POINT (-88.1343034772231 41.77715335011153),8c5994ee-635d-4a4c-b5aa-f9d185932dd5
34755,WFIT-34755,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{6019828A-DCC8-48E2-B8B8-C9E3B0AB134A},POINT (-88.14657619453631 41.78431691922862),beade22e-7351-4106-8010-2a9d5bb76f34
34777,WFIT-34777,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{55BA528C-5163-4A29-A13C-C455F48E9D43},POINT (-88.14451867690063 41.780435704808966),f213c24e-613d-4803-ba2b-5760f4933a8c
34778,WFIT-34778,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{12183886-8DE6-4F64-B213-0BBC6976506B},POINT (-88.1205832458896 41.77456961859176),d9fa9edc-a0ea-48dc-83d6-8d43011947b6
34779,WFIT-34779,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{80516258-47D7-4369-9B78-0FD5B306B8D2},POINT (-88.12061479478442 41.7742070815981),1a9d1f2f-f6a1-4c36-871c-e4ac51a2cf38
34781,WFIT-34781,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{8723E1D8-9A14-4D9E-9D45-4AA4AB94CC98},POINT (-88.12027592082232 41.774864252249614),074da160-eb98-4eee-ab25-803759cf3d3f
34782,WFIT-34782,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{A0C7C4A9-A9AD-40DA-B102-FBC81D8EEC94},POINT (-88.1209877381961 41.775005741392256),1479424c-1af4-4eb2-bc62-7b705b4cec8d
34783,WFIT-34783,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{70910B1E-0E64-483C-8729-32DD6A36ADB5},POINT (-88.12116159045779 41.77500986391801),a7a8888d-f5d3-4c79-9416-5c071a706276
34784,WFIT-34784,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{FED39905-C48C-40D6-8679-82474AF43897},POINT (-88.12144598145873 41.77501660487125),f5a41ab5-134b-4985-a9d0-8dfaa95624d8
34785,WFIT-34785,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{82AEC257-10A0-4F0D-8595-BBFE004651FE},POINT (-88.12149945458978 41.775017872149114),4565b89c-97d3-4b05-bd3e-452ff0d31cfe
34786,WFIT-34786,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{1301EB41-0683-4197-B81F-72E89C50EBC4},POINT (-88.12175493040375 41.77502392786541),01cb011b-2dfe-4a93-980a-68639339bc8a
34787,WFIT-34787,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{CA39962C-9551-470C-93EE-0F2B6A40708E},POINT (-88.12180153735002 41.775025031096845),66fc2a2d-9f9b-4adf-b339-a72e28cac633
34804,WFIT-34804,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{0E0E4FCC-97A8-4F40-AA39-23D33B41AA97},POINT (-88.1431615081634 41.79370010431777),9e14a27a-542e-43ed-ab67-307c74bda7ae
34805,WFIT-34805,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{45649C53-3165-4875-A15B-0A9E8FE0E9F4},POINT (-88.14310457593524 41.79369468352502),7df6678f-4900-46d8-b9f0-fd2492f0de1b
34806,WFIT-34806,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{BD8F4187-5D51-4BAA-A551-F99D27AD289B},POINT (-88.13126736935352 41.77689680304096),5492f992-3d4b-4ce7-b383-bb933e5694ca
34819,WFIT-34819,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{A7DA0167-3213-4E8D-939B-136A9A4A7AA2},POINT (-88.1450164375025 41.78813091621534),acf05939-9732-4307-9acd-3880a2599479
34820,WFIT-34820,000000,Bend,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{F5030D39-BD4B-4105-9FD6-E7B7DCBC5FE3},POINT (-88.14572164584644 41.78812666694447),1b5cf4f8-db7f-4dfc-b867-26f9a226927a
34821,WFIT-34821,000000,Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{ACF5E08C-2C6E-43BB-A308-6FDD866B8CDB},POINT (-88.1449144028006 41.78813103973345),307bd378-6148-4d2a-9919-897768bf43cd
34822,WFIT-34822,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{F9E11479-275B-4BAB-883C-19B480E7A187},POINT (-88.14489221049227 41.78813100333437),9bac50aa-3f1a-4aac-9187-2ee79e0098b8
34823,WFIT-34823,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{D332FDC3-8970-4D41-BE1A-60CD1BFE6B60},POINT (-88.14731885979862 41.78717730974011),1b11efe0-1779-44a0-ab43-0f78895e9837
34824,WFIT-34824,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{6D88BA77-2EDA-4EC0-B4B5-43F320F7E0E3},POINT (-88.1461786369758 41.7867179164538),32fbac25-4121-49cc-971a-8d23916e471a
34829,WFIT-34829,000000,Coupling,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{E105A9EA-8C0B-4BF3-8736-C0E7A1B1FDF1},POINT (-88.14449264951179 41.787320565402055),c62b1417-a928-41d1-b350-3d8e07259a76
34832,WFIT-34832,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{EA80E597-A53E-427A-A558-4D2A944AF60D},POINT (-88.14729275260913 41.78774381119719),eba9b75a-1db2-4e1e-9872-3098e127544d
34833,WFIT-34833,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{024F9083-35A9-4A65-9105-DECD7C17967E},POINT (-88.14653720008903 41.78774532679897),657dc050-1196-4678-b341-fe95176a36a3
34834,WFIT-34834,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{AF079CC8-01FF-44EA-AE72-5A946D41FE7F},POINT (-88.13355823922771 41.7863665777095),08257d42-f4fe-4e96-9756-79fe77337c62
34835,WFIT-34835,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{DA00886C-BB90-4761-9CCB-B3268A4DBEDD},POINT (-88.12938198317784 41.787954201890784),e514ea62-3ba5-4077-981b-8626574e05f9
34836,WFIT-34836,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{4BC9E84A-7F8D-4F59-BB51-14473054354C},POINT (-88.13873622625691 41.784610059222175),be9c6c2d-3bb7-4404-8da0-2bd3433cad06
34837,WFIT-34837,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{0FF8B650-E1E1-4F6F-A3BD-4DC2ADEF8180},POINT (-88.13862485542272 41.78460999657624),6d9be002-8a53-4af1-9437-0ca18deed2df
34838,WFIT-34838,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{6D3F83AF-F33C-488F-9B8A-96F09D7D0E64},POINT (-88.13850636301217 41.78460993074922),2ec3fb39-9014-4ac3-80e5-a10291144659
34839,WFIT-34839,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{84B27863-DE48-40DF-ADED-5476A4725D02},POINT (-88.13839158536753 41.784609867501885),b3cd9e6a-2c1e-47af-a473-8eef47a60045
34840,WFIT-34840,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{11A3E414-40A9-4AC0-9F70-BC2B963960D9},POINT (-88.13826569831126 41.78460979698228),593767b2-e488-4c82-8a48-e2818941cf1d
34841,WFIT-34841,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{5AE9ED6B-6F60-4CE7-A215-60B9172F4F82},POINT (-88.1379880086508 41.784609640278504),1b8cffd8-96d9-49dc-9109-dc3af358463a
34842,WFIT-34842,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{B4919362-33C3-481C-95D5-7A0DF072A661},POINT (-88.1378695162468 41.78460957289429),a1e18f3f-92fd-467b-a3e9-72f661165105
34843,WFIT-34843,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{1795D097-4ACF-4F48-A380-AE78BBACC192},POINT (-88.13776214167896 41.78460951170926),cc4402b6-2b5e-44b0-bdf6-3db5217ebfe6
34844,WFIT-34844,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{FC786B21-7B7B-4754-8774-6EEE165343E5},POINT (-88.13763625462946 41.78460943959955),410930a8-fa4b-45bc-922a-1d1bee516637
34845,WFIT-34845,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{4814BBAD-62E4-4BB6-B44E-6B0FC2CA50AA},POINT (-88.13745485418822 41.78460933664191),4f0d8099-b215-45cd-9cbb-8a0ac5fc4890
34846,WFIT-34846,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{A8C32250-42D2-414F-93C5-5BE121EA5B15},POINT (-88.13733637381709 41.78460926872832),51fad9cc-74a3-4e3a-aa0e-1667ee799eee
34847,WFIT-34847,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{84EE6877-479D-4BAD-9907-B3F827EF1A76},POINT (-88.13723310618354 41.7846092104538),3a9849f9-a0f4-4cd9-9aab-015055123912
34848,WFIT-34848,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{9A614ACE-09F1-4886-BC2C-138CB6AB9A80},POINT (-88.13711792917037 41.78460914255127),1b562f99-b78a-4f1e-a212-55cc25057d98
34849,WFIT-34849,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{1D9004C6-9F26-488B-A695-737A4CE1DC9C},POINT (-88.13810583711985 41.78461046631805),e2205396-d92f-4bb7-aaaf-e43256697062
34850,WFIT-34850,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{11C94308-1F68-4EBD-AC8B-CA478973C238},POINT (-88.17101827038837 41.76943228808612),ef272850-eee0-4e2d-b7b4-953bd5350c61
34851,WFIT-34851,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{99F86860-7442-4A42-9165-EFA41487BF03},POINT (-88.1449289958254 41.787829379431386),203fd1f9-762f-4e18-9ec4-ef76f0770eb5
34881,WFIT-34881,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{B544409F-44C8-4C30-A708-EC34425DF865},POINT (-88.14661475770203 41.79555810084743),5c1736fd-16ef-41ad-b85f-2142c222f30a
34882,WFIT-34882,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{0D24ABC5-CAB9-494D-8A81-D3539F1128B6},POINT (-88.1465579169534 41.795528378480896),843ae877-38aa-4a80-828a-c2ae51df9118
34888,WFIT-34888,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{2B48F6F7-B491-4484-94FA-8A3989E3F830},POINT (-88.1460846561718 41.793927511230734),d57b60c2-148a-4971-b58e-c79c14dd08bc
34889,WFIT-34889,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{A4A9251B-E74E-4981-B777-ADB67CE76E8A},POINT (-88.14549456098351 41.78424375711489),1ffc3da5-95a7-4bd1-bee6-aedfd8026ad0
34890,WFIT-34890,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{0B557756-C4E8-40C2-AE9E-C9BAAEFA92EC},POINT (-88.14447967174094 41.784517311563675),6ba4a9d7-b1b0-49e0-84ca-aa0b31639f2b
34973,WFIT-34973,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{85CB4CAE-B210-46A1-8EF5-7A0733DFC742},POINT (-88.12987466817081 41.790495543683264),5f0d8552-ab64-4d8e-92ac-d68fb6b87dd4
34974,WFIT-34974,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{3E3203A6-B69E-4AB0-82D6-46E40477591B},POINT (-88.12977818016019 41.79041712235877),324745ba-f722-4159-9c0c-b1b71d363cfb
34975,WFIT-34975,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{5C59F972-B4FB-4C23-9E26-0C2E8A374155},POINT (-88.12978333355211 41.79122582338626),6d8826c8-3985-4bcb-96e8-63df62cb5bf9
34976,WFIT-34976,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{AE54A935-B1BA-4189-8A65-8F9ABC812823},POINT (-88.12935559767703 41.79069179606253),f99d8aed-fd16-41e9-8dc9-a3b79e4417ec
34977,WFIT-34977,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20170111105506,Esri,{6B2FF874-DD11-4660-BB33-A1E7855B6FF2},POINT (-88.16999798541488 41.77206634457686),05d97a4b-518c-477e-969f-79f538bdb611
35006,WFIT-35006,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{2253F8BA-B89D-4914-B3CE-9C5821A2CD57},POINT (-88.12631493575891 41.79212128697299),c97d7b31-cf99-41df-8b0d-54161903972d
35007,WFIT-35007,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{4C2A1746-5DC7-48AF-AA53-942237C7F82D},POINT (-88.1290603178401 41.791964188561664),f1de3e22-1c7a-49c2-bc67-d8d887c60372
35008,WFIT-35008,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{D1E59F49-C4CE-4F9E-BB9D-5B428095FFB0},POINT (-88.12322950112593 41.7935150175452),5585a726-e6f5-46a7-b193-4f238e12139e
35009,WFIT-35009,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{E7572411-8848-479B-B50E-6EF92F2CED4E},POINT (-88.12265882146575 41.79365478526063),a30c93f3-f73c-4000-9ee1-d793c6549606
35010,WFIT-35010,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{DAFD4693-60E4-494D-B51E-E916D9A180E9},POINT (-88.12267743959397 41.7936703578281),f68c334e-00db-4214-b926-fe9aa09c7aa1
35011,WFIT-35011,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{036EC6F1-3B69-48C4-9E06-5D16B1D27C94},POINT (-88.12462606960706 41.793323796532476),e04fac72-0313-4db9-8a4f-298369304a0f
35012,WFIT-35012,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{C0053521-0A03-44F6-9045-B00EEED72B76},POINT (-88.12365279425748 41.79374701796939),8147ea19-edc3-4db7-a12d-c2a38e983a3e
35013,WFIT-35013,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{6994A570-E93D-42C9-A347-8C973C57532D},POINT (-88.12402900740096 41.7937087841143),f76841b3-4f0d-48bb-a2c8-47f202dd8328
35014,WFIT-35014,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{6B099058-955C-48C8-BD6D-A7B9638EFA94},POINT (-88.1240087058591 41.793722018443034),796f86cf-c712-4b2b-9ba2-f3a18c0923f5
35015,WFIT-35015,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{6D5A2942-55C5-44A7-91E1-BC65BF7BC499},POINT (-88.12414218057847 41.79292700073925),e8cafe5a-5ac2-47de-b83e-ce8a115f77ad
35016,WFIT-35016,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{4497F541-F2AC-4D12-858D-C111CD74673F},POINT (-88.12399807210039 41.79230296006266),021e7623-adb6-4a4d-9406-741e770fe4d9
35017,WFIT-35017,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{7F9D08EC-D1CC-4D08-81F5-57D02FB88D09},POINT (-88.1226248527391 41.7926366110989),a45ab67d-2949-4b3d-8041-4bf659e4b1ec
35018,WFIT-35018,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{64469F3E-A235-42EC-8079-3870948CD015},POINT (-88.12229317383903 41.79272800476344),0bceae4d-02ba-48c8-9529-0e21ee0660c8
35019,WFIT-35019,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{13C2825F-2DA7-4948-BAB7-E3DC18E43AA4},POINT (-88.125747738546 41.79332092453241),3bf07cb6-b232-4b7f-8e4e-0f435b5cbe59
35021,WFIT-35021,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{353970A1-415B-48C0-BA7A-0E0E1A7A0CE9},POINT (-88.12575902255053 41.79462427024168),0dc111e7-a37f-4691-a6f5-09a6424f9b4c
35022,WFIT-35022,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{A8BDA21B-9948-4CF6-A7D0-F52378713DF3},POINT (-88.12638454200984 41.7959650857465),c75fced0-4615-45f2-92df-74af2e89508f
35023,WFIT-35023,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{C8BA372A-EED2-4EEB-B407-A6A8B86E3171},POINT (-88.12479710216626 41.796303982948494),a1909b36-6979-4632-904f-b534c0a2a1b5
35027,WFIT-35027,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{0F2753FB-03BC-49DA-B20B-FAB33E19C838},POINT (-88.12407988878611 41.79702363962738),27c3e6b0-866e-419b-a3d5-81460a358a7d
35028,WFIT-35028,000000,Transition,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{EEB4A645-D37D-4C71-8C9D-F01438353D83},POINT (-88.13286404487346 41.79010693678615),67f22c1c-05e0-439a-bdd2-1886032f84a7
35029,WFIT-35029,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{3584B5DE-4E9E-4588-847B-EDEA3F115FEF},POINT (-88.13415958457264 41.79008889601907),640ed684-1bf8-4d08-a0c2-924db40259ce
35030,WFIT-35030,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{5EAC68B7-F02C-473D-91CF-C958A890BAB0},POINT (-88.13374388494292 41.790093742404466),ea0760db-122c-44cd-9041-02f37e70f35a
35031,WFIT-35031,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{4BFBCD20-17D2-463C-ACDD-D01AA8291398},POINT (-88.13368557288045 41.79009461797531),c9cf2077-efbd-48e6-9f3d-197079f31057
35032,WFIT-35032,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{3BE4DF18-27DC-442B-A609-61F656A7E46D},POINT (-88.13353517692175 41.7900968730254),3c44970c-d541-417d-9578-99d369b3d152
35033,WFIT-35033,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{FE0E44E0-0C3C-4CEF-A492-43064AFF080E},POINT (-88.13343330676685 41.79009840019863),5435fe68-80ee-4a2e-8a3a-82fefe0413e8
35034,WFIT-35034,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{47B0F309-15A8-4765-9EA8-C2124CF2EEB5},POINT (-88.13326899299058 41.790100863875686),8bc4ebde-a2c8-4f11-b5d6-76db114acac4
35042,WFIT-35042,000000,Cap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{4374C39D-7433-4923-8A8D-0F882748FA43},POINT (-88.11978483753792 41.795302854371876),b0ef1c86-2cc7-4293-9fde-a11b2f56bbc6
35043,WFIT-35043,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{784486A7-E1BF-4A9D-90FA-6B1E4BEE2796},POINT (-88.11978324484572 41.79528101496776),86c6a9f5-ad6e-412f-bea7-735a656e5b50
35044,WFIT-35044,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{97B14201-C7C7-4DFE-87A4-FF59B1582BA5},POINT (-88.13390790879798 41.79011144564069),717355bc-bd96-44f5-9a8b-f6ff44f04f47
35045,WFIT-35045,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{C0D83523-3429-4D3D-8424-3AD9C08DD342},POINT (-88.13400543557394 41.79009603233985),757e8ad9-b5d8-4f00-a6cf-4bdc3cfa5fae
35046,WFIT-35046,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{790723BC-11F2-4BFD-8DD5-02241F1A8087},POINT (-88.13407167417556 41.79009065864411),e6bb9f49-457a-491e-bca5-ce1dc6c17b33
35047,WFIT-35047,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{19E5DFC5-E128-477D-AEB0-017BBF6C316A},POINT (-88.13290724324594 41.79010628736719),d9a3a06d-8a8c-440b-b01d-8a7e9c782404
35048,WFIT-35048,000000,Reducing Tee,,,True,True,Our Agency,Our Agency,20100420110245,Esri,{2F6305CF-1057-445D-9E92-D6A13F8BAEC7},POINT (-88.13423641209125 41.78949813816315),7ed9d48b-c711-4ffb-8456-db22ff410b00
46426,WFIT-46426,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110248,Esri,{CA8E76B3-52A5-427C-BF12-B07BEC952B77},POINT (-88.1339394088774 41.767832282945776),12f88cce-7e30-467d-8f1b-3a780a0630b6
46427,WFIT-46427,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110248,Esri,{F0A89312-7286-408B-8DFB-D4F0B0FBEC6E},POINT (-88.13390029121571 41.76733679103548),adc4b14a-02a2-4904-bf6e-aec034610c7e
46429,WFIT-46429,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110248,Esri,{B8DEF600-D719-427C-8A70-9C21EA7E683C},POINT (-88.14178383128815 41.76715195796338),9552fd18-e707-4cf0-83d5-0e2b2c44b3ba
46430,WFIT-46430,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110248,Esri,{0F6F3AED-E274-465F-8FFA-16758817B2DA},POINT (-88.13353599994414 41.76393053822819),fa9ed66b-0666-4a5d-ad6c-8858ca9a23f8
46434,WFIT-46434,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110248,Esri,{AC93FDCB-BE02-4422-931C-22F582012682},POINT (-88.13743893478595 41.76740674722423),a696dbbe-8719-4501-8f1b-68b55fb9485f
46441,WFIT-46441,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110248,Esri,{BA9A83E8-673E-4ABA-B861-6EF126939DC4},POINT (-88.13353835922008 41.764241495262084),dd2b2122-084e-4401-8e68-6c3ea8ec1cde
46442,WFIT-46442,000000,Tap,,,True,True,Our Agency,Our Agency,20100420110248,Esri,{3B525877-3C7E-4033-8703-DE37E0A9172E},POINT (-88.13650086097915 41.76733992603531),b5990cf8-aed9-4170-bcf4-5a90831d100a
